gen,bestIsSolutionB4start,dynamicConstraintsB4,currentOperator,sumDiff/AC,improvedChromes,affectedChromes,diversity,bestBeforeOpStarts
1852,false,[75/81],interRaceX,3.461374296E7,10,100,831927.5819999994,5.0616451E7
1853,false,[75/81],mutationClusterMulti,0.0,24,100,4.7232086486E7,4.3390801E7
1853,false,[75/81],mutationClusterMulti,0.0,66,88,4.7232086486E7,4.3390801E7
1853,false,[75/81],interRaceX,1.951073046E7,4,100,1489368.4319999993,5.0616451E7
1854,false,[75/81],mutationKemp2,0.020088558271290823,32,100,4.7232091149000004E7,4.3390801E7
1854,false,[75/81],mutationKemp2,0.007076701413322727,17,89,4.7232091149000004E7,4.3390801E7
1854,false,[75/81],interRaceX,2.912154334E7,6,100,1729022.5829999999,5.0616451E7
1855,false,[75/81],interRaceX,2.456908119E7,9,100,1273686.1680000008,4.3390948E7
1856,false,[75/81],interRaceX,3.049426101E7,21,100,421809.25,4.3390948E7
1857,false,[75/81],interRaceX,2.12447224E7,23,100,4.9436050938E7,2.8939146E7
1858,false,[75/81],interRaceX,3.186739635E7,39,100,5.0613935942E7,2.8939146E7
1859,false,[75/81],interRaceX,3.8081808E7,46,100,146645.33100000024,2.1712679E7
1860,false,[75/81],interRaceX,1.842673148E7,55,100,4.9797340857E7,1.4488919E7
1861,false,[75/81],interRaceX,2.045007122E7,60,100,5.0375425751E7,1.4486743E7
1862,false,[80/81],mutationKemp3,0.07944031172517953,28,100,4.8894063352E7,7261603.0
1862,false,[80/81],mutationKemp3,0.028274964477184746,20,89,4.8894063352E7,7261603.0
1862,false,[80/81],interRaceX,4.169491369E7,61,100,1034715.3210000001,1.4486542E7
1863,false,[80/81],mutationKemp3,0.03579879560750214,29,100,4.9522728944E7,7260024.0
1863,false,[80/81],mutationKemp3,0.026305831964707108,19,88,4.9522728944E7,7260024.0
1863,false,[80/81],interRaceX,3.569701954E7,44,100,1063764.5979999995,1.448595E7
1864,false,[80/81],mutationKemp3,0.16324477506199855,32,100,5.0100731988E7,7260024.0
1864,false,[80/81],mutationKemp3,0.04653948012079156,22,63,5.0100731988E7,7260024.0
1864,false,[80/81],interRaceX,3.829844049E7,27,100,457132.6369999997,1.4485928E7
1865,false,[80/81],interRaceX,3.222879547E7,17,100,2212966.6729999995,1.4485928E7
1867,false,[80/81],mutationKemp3,0.10091746369113025,28,100,5.0331958773E7,7260024.0
1867,false,[80/81],mutationKemp3,0.042668482111231754,14,64,5.0331958773E7,7260024.0
1867,false,[80/81],interRaceX,2.13170599E7,9,100,1009996.3369999997,1.4484909E7
1868,false,[80/81],mutationKemp3,0.08934466879204138,30,100,5.036088958099999E7,7260024.0
1868,false,[80/81],mutationKemp3,0.03140459525817779,13,58,5.036088958099999E7,7260024.0
1868,false,[80/81],interRaceX,2.659245148E7,8,100,453873.0710000001,1.4484909E7
1869,false,[80/81],mutationKemp3,0.046202621324832764,25,100,5.0375354796E7,7260024.0
1869,false,[80/81],mutationKemp3,0.021671066013031152,14,62,5.0375354796E7,7259978.0
1869,false,[80/81],interRaceX,3.165062499E7,6,100,656819.8049999997,1.4484909E7
1870,false,[80/81],mutationKemp3,0.043074743180968655,14,100,5.0382598372E7,7259978.0
1870,false,[80/81],mutationKemp3,0.02295186094519961,6,58,5.0382598372E7,7259978.0
1870,false,[80/81],interRaceX,2.608653094E7,6,100,1685334.5659999994,1.4484909E7
1871,false,[80/81],mutationKemp3,0.04266737513281441,15,100,5.0389831004E7,7259978.0
1871,false,[80/81],mutationKemp3,0.021569473963879204,9,64,5.0389831004E7,7259772.0
1871,false,[80/81],interRaceX,3.121707349E7,7,100,1483039.9530000002,1.4484909E7
1872,false,[80/81],mutationKemp3,0.03941551540916862,12,100,5.0397067817E7,7259772.0
1872,false,[80/81],mutationKemp3,0.0043098358720044415,2,60,5.0397067817E7,7259772.0
1872,false,[80/81],interRaceX,2.095575774E7,8,100,2633320.2909999997,1.4484909E7
1873,false,[80/81],mutationKemp3,0.015515409139188705,14,100,5.0404298928E7,7259772.0
1873,false,[80/81],mutationKemp3,0.010946383047920507,10,61,5.0404298928E7,7259772.0
1873,false,[80/81],interRaceX,3.656445922E7,9,100,5.406074485E7,1.4484909E7
1874,false,[80/81],mutationKemp3,0.019511158342215822,14,100,5.0404304436000004E7,7259772.0
1874,false,[80/81],mutationKemp3,0.015424675752424184,7,57,5.0404304436000004E7,7259772.0
1874,false,[80/81],interRaceX,1.575291462E7,5,100,5.1979595898E7,1.4484909E7
1875,false,[80/81],mutationKemp3,0.021363797378667185,13,100,5.0418746718E7,7259772.0
1875,false,[80/81],mutationKemp3,0.003320274292728931,4,67,5.0418746718E7,7259772.0
1875,false,[80/81],interRaceX,4.183957532E7,11,100,1850283.8930000002,1.4484909E7
1876,false,[80/81],mutationKemp3,0.06577754162242855,15,100,5.0418756968E7,7259772.0
1876,false,[80/81],mutationKemp3,0.004736602398666686,5,70,5.0418756968E7,7259772.0
1876,false,[80/81],interRaceX,3.678141754E7,8,100,1347260.0219999999,1.4484909E7
1877,false,[80/81],mutationKemp3,0.027251151257560197,19,100,5.0418763805E7,7259772.0
1877,false,[80/81],mutationKemp3,0.00788634711113302,7,76,5.0418763805E7,7259772.0
1877,false,[80/81],interRaceX,2.131709983E7,4,100,5.2550473788E7,1.4484909E7
1878,false,[80/81],mutationKemp3,0.025575628763708665,15,100,5.0425979760000005E7,7259772.0
1878,false,[80/81],mutationKemp3,0.015793735134853444,6,70,5.0425979760000005E7,7259772.0
1878,false,[80/81],interRaceX,4.689796744E7,12,100,2364455.704,1.4484909E7
1879,false,[80/81],mutationKemp3,0.04855472901167559,11,100,5.0425993129E7,7259614.0
1879,false,[80/81],mutationKemp3,0.005103949948361205,4,71,5.0425993129E7,7259614.0
1879,false,[80/81],interRaceX,2.623122096E7,6,100,5.3049115224999994E7,1.4484909E7
1880,false,[80/81],mutationKemp3,0.016269925611086363,14,100,5.0425997722E7,7259614.0
1880,false,[80/81],mutationKemp3,0.010526466955795783,6,74,5.0425997722E7,7259614.0
1880,false,[80/81],interRaceX,3.179508662E7,10,100,1579022.9189999998,1.4484909E7
1881,false,[80/81],interRaceX,3.670898336E7,8,100,2790958.9930000002,1.4484909E7
1882,false,[80/81],interRaceX,3.15784916E7,9,100,1555947.5170000002,1.4484909E7
1883,false,[80/81],interRaceX,3.143385779E7,6,100,2986539.9359999998,1.4484909E7
1884,false,[80/81],interRaceX,2.623085245E7,7,100,5.3056283067E7,1.4484909E7
1885,false,[80/81],interRaceX,2.630313184E7,5,100,5.3063511006E7,1.4484909E7
1886,false,[80/81],interRaceX,2.623101288E7,6,100,305429.5100000002,1.4484909E7
1887,false,[80/81],interRaceX,2.615874549E7,8,100,5.3056276364E7,1.4484909E7
1888,false,[80/81],interRaceX,3.143381029E7,8,100,5.3583782844000004E7,1.4484909E7
1889,false,[80/81],interRaceX,3.150599666E7,10,100,3007511.9810000006,1.4484909E7
1892,false,[80/81],mutationChangeTrack,0.06074034714840309,23,100,5.044042573E7,7259614.0
1892,false,[80/81],mutationChangeTrack,9.969131116836902E-4,13,70,5.044042573E7,7258885.0
1892,false,[80/81],interRaceX,4.256195822E7,15,100,1223366.4519999998,1.4484909E7
1895,false,[80/81],mutationKemp4,0.10696776478919673,56,100,5.045488817E7,7258885.0
1895,false,[80/81],mutationKemp4,0.039698368101529026,34,73,5.045488817E7,7258885.0
1895,false,[80/81],interRaceX,3.165087945E7,7,100,5.3619966851E7,1.4484909E7
1896,false,[80/81],mutationGroupSwap,0.015685441020186774,4,100,5.045488333400001E7,7258885.0
1896,false,[80/81],mutationGroupSwap,0.0,0,86,5.045488333400001E7,7258885.0
1896,false,[80/81],interRaceX,3.136177523E7,11,100,5.3591060857E7,1.4484909E7
1899,false,[80/81],mutationChangeTrack,0.013421891604662051,19,100,5.0454886597E7,7258885.0
1899,false,[80/81],mutationChangeTrack,8.678710591595972E-4,15,80,5.0454886597E7,7258885.0
1899,false,[80/81],interRaceX,4.248998539E7,8,100,1230189.736,1.4484909E7
1900,false,[80/81],interRaceX,0.0,0,100,5.0462104533E7,7258885.0
1900,false,[80/81],interRaceX,0.0,0,82,5.0462104533E7,7258885.0
1900,false,[80/81],interRaceX,4.16949339E7,14,100,2603703.53,1.4484909E7
1901,false,[80/81],mutationClusterMulti,0.0,1,100,5.046209944E7,7258885.0
1901,false,[80/81],mutationClusterMulti,0.0,7,82,5.046209944E7,7258885.0
1901,false,[80/81],interRaceX,3.685363954E7,7,100,1396729.0939999998,1.4484909E7
1902,false,[80/81],mutationSinglePoint,0.0,0,100,5.046209944E7,7258885.0
1902,false,[80/81],mutationSinglePoint,0.0,0,81,5.046209944E7,7258885.0
1902,false,[80/81],interRaceX,2.630331776E7,6,100,341121.11599999963,1.4484909E7
1903,false,[80/81],mutationKemp1,0.0246794190577657,19,100,5.0462106407E7,7258885.0
1903,false,[80/81],mutationKemp1,0.01399012314809357,12,85,5.0462106407E7,7258885.0
1903,false,[80/81],interRaceX,3.143383159E7,7,100,590355.5340000003,1.4484909E7
1904,false,[80/81],mutationKemp3,0.04806588735386867,15,100,5.0462119975999996E7,7258885.0
1904,false,[80/81],mutationKemp3,0.00522493800921211,5,80,5.0462119975999996E7,7258885.0
1904,false,[80/81],interRaceX,3.157818213E7,6,100,5.3619938188999996E7,1.4484909E7
1905,false,[80/81],mutationKemp4,0.06433227063404047,54,100,5.0462138137E7,7258885.0
1905,false,[80/81],mutationKemp4,0.038292159203727485,35,81,5.0462138137E7,7258799.0
1905,false,[80/81],interRaceX,4.169503488E7,9,100,5.4631636092E7,1.4484909E7
1908,false,[80/81],mutationKemp5,0.06294013460865244,42,100,5.0462150172000006E7,7258799.0
1908,false,[80/81],mutationKemp5,0.027514848956671327,30,86,5.0462150172000006E7,7258731.0
1908,false,[80/81],interRaceX,3.172271908E7,10,100,1606774.88,1.4484909E7
1909,false,[80/81],interRaceX,2.615885422E7,8,100,5.2362573754E7,1.4484909E7
1910,false,[80/81],interRaceX,4.191194672E7,10,100,1938289.021,1.4484909E7
1911,false,[80/81],mutationKemp3,0.04357066950049102,22,100,5.0476594422000006E7,7258731.0
1911,false,[80/81],mutationKemp3,0.0032917757445286443,5,82,5.0476594422000006E7,7258731.0
1911,false,[80/81],interRaceX,2.66645952E7,6,100,5.3143053942E7,1.4484909E7
1913,false,[80/81],interRaceX,4.183983826E7,10,100,2631545.148,1.4484909E7
1914,false,[80/81],interRaceX,3.121702978E7,8,100,2292574.8,1.4484909E7
1915,false,[80/81],interRaceX,2.073911884E7,5,100,5.2644451702E7,1.4484909E7
1916,false,[80/81],interRaceX,3.685335126E7,8,100,573093.3920000002,1.4484909E7
1917,false,[80/81],interRaceX,2.637542853E7,8,100,424680.33299999987,1.4484909E7
1918,false,[80/81],interRaceX,3.136156716E7,6,100,5.3554863776E7,1.4484909E7
1919,false,[80/81],interRaceX,3.1577877E7,10,100,612366.6299999998,1.4484909E7
1922,false,[80/81],mutationKemp4,0.054353524619268685,39,100,5.0433180335E7,7258731.0
1922,false,[80/81],mutationKemp4,0.019401073598746967,24,78,5.0433180335E7,7258731.0
1922,false,[80/81],interRaceX,4.227277453E7,10,100,1909558.688,1.4484909E7
1923,false,[80/81],mutationChangeTrack,0.0675735033652063,20,100,5.0440429161E7,7258634.0
1923,false,[80/81],mutationChangeTrack,0.0014946908236419315,8,82,5.0440429161E7,7258634.0
1923,false,[80/81],interRaceX,3.143402944E7,6,100,5.3583832105000004E7,1.4484909E7
1924,false,[80/81],mutationChangeTrack,0.05915692525680697,14,100,5.0447658896E7,7258634.0
1924,false,[80/81],mutationChangeTrack,0.0014704792032251472,9,86,5.0447658896E7,7258634.0
1924,false,[80/81],interRaceX,2.623095144E7,7,100,5.307075404E7,1.4484909E7
1925,false,[80/81],interRaceX,2.601402833E7,5,100,5.3056279083E7,1.4484909E7
1926,false,[80/81],interRaceX,4.23452733E7,12,100,3383681.78,1.4484909E7
1927,false,[80/81],mutationGroupSwap,0.03569252568189768,5,100,5.0454886326000005E7,7258608.0
1927,false,[80/81],mutationGroupSwap,0.0,0,81,5.0454886326000005E7,7258608.0
1927,false,[80/81],interRaceX,2.644782725E7,5,100,5.3099669051E7,1.4484909E7
1928,false,[80/81],crossoverKempe,0.0,0,100,5.0454886326000005E7,7258608.0
1928,false,[80/81],crossoverKempe,0.0,4,82,5.0454886326000005E7,7258608.0
1928,false,[80/81],interRaceX,3.150611533E7,6,100,5.3605497859000005E7,1.4484909E7
1929,false,[80/81],mutationInterRaceXCOP,0.039440311725084026,61,100,5.045489746E7,7258608.0
1929,false,[80/81],mutationInterRaceXCOP,0.024205927500291036,51,81,5.045489746E7,7258608.0
1929,false,[80/81],interRaceX,3.699785928E7,8,100,680842.1880000003,1.4484909E7
1930,false,[80/81],interRaceX,3.656425696E7,9,100,5.4111323155999996E7,1.4484909E7
1931,false,[80/81],interRaceX,3.17951043E7,8,100,5.3641628829E7,1.4484909E7
1933,false,[80/81],interRaceX,3.165064051E7,6,100,2321254.35,1.4484909E7
1934,false,[80/81],interRaceX,4.241767701E7,13,100,1230779.5,1.4484909E7
1935,false,[80/81],interRaceX,3.179491215E7,9,100,5.3641609614E7,1.4484909E7
1936,false,[80/81],interRaceX,3.121683846E7,7,100,5.3583802245E7,1.4484909E7
1937,false,[80/81],interRaceX,2.6592033E7,6,100,5.3121321699E7,1.4484909E7
1938,false,[80/81],interRaceX,3.128876361E7,7,100,841431.9600000002,1.4484909E7
1939,false,[80/81],interRaceX,3.143392539E7,10,100,2298736.038,1.4484909E7
1940,false,[80/81],interRaceX,1.055032666E7,2,100,5.1517151065E7,1.4484909E7
1941,false,[80/81],interRaceX,3.670898725E7,7,100,5.4133017124000005E7,1.4484909E7
1942,false,[80/81],interRaceX,2.110047785E7,4,100,5.2572166184E7,1.4484909E7
1943,false,[80/81],interRaceX,4.212876738E7,11,100,2647417.3370000003,1.4484909E7
1944,false,[80/81],interRaceX,3.663681708E7,9,100,651937.6070000001,1.4484909E7
1945,false,[80/81],interRaceX,3.1505872E7,8,100,1584632.4990000003,1.4484909E7
1946,false,[80/81],interRaceX,3.186760278E7,10,100,897256.8770000003,1.4484909E7
1947,false,[80/81],interRaceX,2.594197265E7,6,100,1028072.564,1.4484909E7
1948,false,[80/81],interRaceX,4.2345404E7,10,100,1945147.899,1.4484909E7
1949,false,[80/81],interRaceX,2.623109264E7,8,100,334514.6630000003,1.4484909E7
1950,false,[80/81],interRaceX,3.157851092E7,6,100,5.3619969491E7,1.4484909E7
1951,false,[80/81],mutationChangeTrack,0.02334041799505485,9,100,5.0462124988E7,7258593.0
1951,false,[80/81],mutationChangeTrack,1.7021589816634675E-4,2,77,5.0462124988E7,7258593.0
1951,false,[80/81],interRaceX,2.623085663E7,6,100,335326.2509999998,1.4484909E7
1952,false,[80/81],mutationChangeTrack,0.024463336875633103,10,100,5.0462131894E7,7258460.0
1952,false,[80/81],mutationChangeTrack,2.488065718710329E-4,2,84,5.0462131894E7,7258460.0
1952,false,[80/81],interRaceX,2.637525908E7,7,100,372832.39799999964,1.4484909E7
1953,false,[80/81],mutationChangeTrack,0.016464753808004388,13,100,5.0469362478E7,7258460.0
1953,false,[80/81],mutationChangeTrack,0.001370544675540129,10,84,5.0469362478E7,7258460.0
1953,false,[80/81],interRaceX,4.205641968E7,10,100,478568.2460000001,1.4484909E7
1954,false,[80/81],mutationChangeTrack,0.004449167552265863,12,100,5.0469363734000005E7,7258460.0
1954,false,[80/81],mutationChangeTrack,0.004191758176878986,6,84,5.0469363734000005E7,7258460.0
1954,false,[80/81],interRaceX,2.623076538E7,8,100,5.3092440272E7,1.4484909E7
1955,false,[80/81],mutationChangeTrack,0.017998583067646904,10,100,5.0469368815E7,7258460.0
1955,false,[80/81],mutationChangeTrack,0.0,4,85,5.0469368815E7,7258460.0
1955,false,[80/81],interRaceX,3.67089717E7,12,100,5.4140263365E7,1.4484909E7
1956,false,[80/81],mutationChangeTrack,0.006780021254007807,10,100,5.0469368109000005E7,7258460.0
1956,false,[80/81],mutationChangeTrack,0.0048810023972480346,15,86,5.0469368109000005E7,7258460.0
1956,false,[80/81],interRaceX,2.110038166E7,6,100,5.2579406275E7,1.4484909E7
1957,false,[80/81],mutationChangeTrack,0.021647183846976076,4,100,5.046937422E7,7258460.0
1957,false,[80/81],mutationChangeTrack,0.002548849556801699,5,87,5.046937422E7,7258460.0
1957,false,[80/81],interRaceX,3.663694705E7,8,100,659489.025,1.4484909E7
1958,false,[80/81],mutationChangeTrack,0.0012894084307481534,2,100,5.046937458400001E7,7258460.0
1958,false,[80/81],mutationChangeTrack,0.0,0,81,5.046937458400001E7,7258460.0
1958,false,[80/81],interRaceX,2.637537846E7,5,100,356574.9299999997,1.4484909E7
1959,false,[80/81],mutationChangeTrack,0.0029507616011323987,1,100,5.0469375417E7,7258460.0
1959,false,[80/81],mutationChangeTrack,4.682391358356058E-4,1,87,5.0469375417E7,7258460.0
1959,false,[80/81],interRaceX,3.68536808E7,13,100,1403995.5969999998,1.4484909E7
1960,false,[80/81],mutationChangeTrack,0.013000354233095096,16,100,5.0469378591E7,7258421.0
1960,false,[80/81],mutationChangeTrack,0.0018095762433272668,9,83,5.0469378591E7,7258421.0
1960,false,[80/81],interRaceX,2.138944279E7,8,100,481854.2380000003,1.4484909E7
1961,false,[80/81],mutationChangeTrack,0.07924548352819329,10,100,4.3286335647E7,7258421.0
1961,false,[80/81],mutationChangeTrack,1.9508488759933297E-4,14,69,4.3286335647E7,7258421.0
1961,false,[80/81],interRaceX,6.742026413E7,17,100,5.002836206E7,1.4484909E7
1962,false,[80/81],mutationChangeTrack,0.19100956429319013,29,100,5.0021189102E7,7258421.0
1962,false,[80/81],mutationChangeTrack,0.0,10,72,5.0021189102E7,7258421.0
1962,false,[80/81],interRaceX,3.150610807E7,12,100,419979.2090000004,1.4484909E7
1963,false,[80/81],mutationChangeTrack,0.1535494155154629,31,100,5.0136848004E7,7258421.0
1963,false,[80/81],mutationChangeTrack,4.3346943340638014E-4,9,76,5.0136848004E7,7258421.0
1963,false,[80/81],interRaceX,3.222861017E7,12,100,836805.1789999999,1.4484909E7
1964,false,[80/81],mutationChangeTrack,0.11520722635495986,31,100,5.0238010606E7,7258421.0
1964,false,[80/81],mutationChangeTrack,0.00121588113086398,4,74,5.0238010606E7,7258421.0
1964,false,[80/81],interRaceX,1.560851982E7,5,100,229558.91199999975,1.4484909E7
1965,false,[80/81],mutationChangeTrack,0.1447148423662884,29,100,5.023805145900001E7,7258390.0
1965,false,[80/81],mutationChangeTrack,0.002364880034728115,11,71,5.023805145900001E7,7258390.0
1965,false,[80/81],interRaceX,3.656396492E7,12,100,2589572.215,1.4484909E7
1966,false,[80/81],mutationChangeTrack,0.0934643995749184,21,100,5.025975157E7,7258390.0
1966,false,[80/81],mutationChangeTrack,0.0011823104277818976,9,77,5.025975157E7,7258390.0
1966,false,[80/81],interRaceX,2.081142545E7,8,100,312911.71499999985,1.4484909E7
1967,false,[80/81],mutationChangeTrack,0.0780800566772723,30,100,5.026699983400001E7,7258390.0
1967,false,[80/81],mutationChangeTrack,5.686373212579623E-4,11,76,5.026699983400001E7,7258390.0
1967,false,[80/81],interRaceX,2.081125289E7,4,100,5.2348125123E7,1.4484909E7
1968,false,[80/81],mutationChangeTrack,0.024842366277030122,20,100,5.0267006847E7,7258390.0
1968,false,[80/81],mutationChangeTrack,0.0,6,75,5.0267006847E7,7258390.0
1968,false,[80/81],interRaceX,3.143370898E7,10,100,5.3410377745E7,1.4484909E7
1969,false,[80/81],mutationChangeTrack,0.03632660290468266,14,100,5.0267017102E7,7258390.0
1969,false,[80/81],mutationChangeTrack,5.488118224067722E-4,3,71,5.0267017102E7,7258390.0
1969,false,[80/81],interRaceX,2.601433332E7,10,100,5.2868450434E7,1.4484909E7
1972,false,[80/81],mutationKemp1,0.086787105915746,27,100,5.0267041602E7,7258390.0
1972,false,[80/81],mutationKemp1,0.0016826071555101408,2,80,5.0267041602E7,7258390.0
1972,false,[80/81],interRaceX,3.685378724E7,8,100,244441.57400000023,1.4484909E7
1973,false,[80/81],mutationKemp3,0.05149840595107889,23,100,5.0288712533E7,7258348.0
1973,false,[80/81],mutationKemp3,0.005054633641241078,2,78,5.0288712533E7,7258348.0
1973,false,[80/81],interRaceX,3.143382552E7,7,100,1403281.3850000002,1.4484909E7
1974,false,[80/81],mutationKemp3,0.04773290825367894,21,100,5.0295951778E7,7258348.0
1974,false,[80/81],mutationKemp3,0.0030625468013648614,5,79,5.0295951778E7,7258348.0
1974,false,[80/81],interRaceX,3.150611908E7,7,100,27061.61400000006,1.4484909E7
1975,false,[80/81],mutationKemp4,0.06558271342542411,44,100,5.0303183273E7,7258348.0
1975,false,[80/81],mutationKemp4,0.008235919234870812,16,76,5.0303183273E7,7258348.0
1975,false,[80/81],interRaceX,2.088342928E7,5,100,358627.28500000015,1.4484909E7
1976,false,[80/81],interRaceX,1.575309492E7,4,100,872946.0210000002,7258460.0
1977,false,[80/81],interRaceX,2.131721878E7,9,100,5.2442128769999996E7,7258460.0
1978,true,[81/81],mutationSinglePoint,0.0,0,100,5.0375439633999996E7,31727.0
1978,true,[81/81],mutationSinglePoint,0.0,0,81,5.0375439633999996E7,31727.0
1978,true,[81/81],interRaceX,3.699789979E7,18,100,2045996.8130000003,7258348.0
1979,true,[81/81],mutationSinglePoint,0.0,0,100,5.0584990783E7,31727.0
1979,true,[81/81],mutationSinglePoint,0.0,0,63,5.0584990783E7,31727.0
1979,true,[81/81],interRaceX,3.822655397E7,28,100,1656850.7799999998,7258348.0
1981,true,[81/81],mutationSinglePoint,0.0,0,100,5.0751204225E7,31727.0
1981,true,[81/81],mutationSinglePoint,0.0,0,85,5.0751204225E7,31727.0
1981,true,[81/81],interRaceX,3.295133663E7,27,100,5.4046337888000004E7,7258348.0
1982,true,[81/81],mutationSinglePoint,0.0,0,100,5.1033040855E7,31727.0
1982,true,[81/81],mutationSinglePoint,0.0,0,59,5.1033040855E7,31727.0
1982,true,[81/81],interRaceX,4.248976539E7,19,100,5.5282017394E7,7258348.0
1983,true,[81/81],mutationSinglePoint,0.0,0,100,5.1098093342E7,31727.0
1983,true,[81/81],mutationSinglePoint,0.0,0,68,5.1098093342E7,31727.0
1983,true,[81/81],interRaceX,3.201205531E7,9,100,5.4299298872999996E7,7258348.0
1984,true,[81/81],mutationSinglePoint,0.0,0,100,5.0881190368E7,31727.0
1984,true,[81/81],mutationSinglePoint,0.0,0,72,5.0881190368E7,31727.0
1984,true,[81/81],interRaceX,4.725932393E7,11,100,4300974.561,7258348.0
1985,true,[81/81],mutationSinglePoint,0.0,0,100,5.098961617E7,31727.0
1985,true,[81/81],mutationSinglePoint,0.0,0,60,5.098961617E7,31727.0
1985,true,[81/81],interRaceX,4.805416732E7,14,100,3043876.202,7258348.0
1986,true,[81/81],mutationSinglePoint,0.0,0,100,5.1264171854E7,31727.0
1986,true,[81/81],mutationSinglePoint,0.0,0,42,5.1264171854E7,31727.0
1986,true,[81/81],interRaceX,3.215663683E7,8,100,283529.0370000001,7258348.0
1987,true,[81/81],mutationSinglePoint,0.0,0,100,5.1842491649000004E7,31727.0
1987,true,[81/81],mutationSinglePoint,0.0,0,48,5.1842491649000004E7,31727.0
1987,true,[81/81],interRaceX,5.354623765E7,22,100,4445708.614,7258348.0
1988,true,[81/81],mutationSinglePoint,0.0,12,100,5.2030482963E7,31727.0
1988,true,[81/81],mutationSinglePoint,0.0,2,51,5.2030482963E7,31727.0
1988,true,[81/81],interRaceX,5.397938101E7,17,100,3954743.264,7258348.0
1989,true,[81/81],mutationSinglePoint,0.0,35,100,5.2030482963E7,31727.0
1989,true,[81/81],mutationSinglePoint,0.0,10,64,5.2030482963E7,31727.0
1989,true,[81/81],interRaceX,4.863239217E7,21,100,2697680.08,7258348.0
1990,true,[81/81],mutationSinglePoint,0.0,27,100,5.2030482963E7,31727.0
1990,true,[81/81],mutationSinglePoint,0.0,13,53,5.2030482963E7,31727.0
1990,true,[81/81],interRaceX,5.397945901E7,21,100,2509899.424,7258348.0
1991,true,[81/81],mutationKemp3,0.002635494155154081,7,100,5.2030489667E7,31727.0
1991,true,[81/81],mutationKemp3,0.003003896563939037,2,50,5.2030489667E7,31727.0
1991,true,[81/81],interRaceX,5.426849458E7,24,100,3260596.425,7258348.0
1992,true,[81/81],mutationKemp3,0.08423308537018738,10,100,5.1922051142E7,31727.0
1992,true,[81/81],mutationKemp3,0.007042987226771692,5,51,5.1922051142E7,31727.0
1992,true,[81/81],interRaceX,5.354593262E7,24,100,3080436.704,7258348.0
1993,true,[81/81],mutationKemp3,0.002104144527098839,6,100,5.2030493784E7,31727.0
1993,true,[81/81],mutationKemp3,0.012184142165512557,6,48,5.2030493784E7,31727.0
1993,true,[81/81],interRaceX,5.405142591E7,20,100,2516508.475,7258348.0
1994,true,[81/81],mutationKemp3,0.09357066950053194,7,100,5.1777397052999996E7,31727.0
1994,true,[81/81],mutationKemp3,0.012668335764942489,7,59,5.1777397052999996E7,31727.0
1994,true,[81/81],interRaceX,4.856010611E7,15,100,3159452.364,7258348.0
1995,true,[81/81],mutationKemp3,0.19033652143104632,14,100,5.1676225098000005E7,31727.0
1995,true,[81/81],mutationKemp3,0.0020281580574135205,2,51,5.1676225098000005E7,31727.0
1995,true,[81/81],interRaceX,5.390740285E7,19,100,3593325.137,7258348.0
1996,true,[81/81],mutationKemp3,0.0013779667020899567,4,100,5.2030487905999996E7,31727.0
1996,true,[81/81],mutationKemp3,0.06679353153910124,2,43,5.2030487905999996E7,31727.0
1996,true,[81/81],interRaceX,5.397977773E7,23,100,3956023.979,7258348.0
1997,true,[81/81],mutationKemp3,0.0017109458023379354,3,100,5.2030484247E7,31727.0
1997,true,[81/81],mutationKemp3,0.017138440730406594,5,55,5.2030484247E7,31727.0
1997,true,[81/81],interRaceX,5.383520307E7,24,100,2495501.054,7258348.0
1998,true,[81/81],mutationKemp3,4.7821466524972323E-4,2,100,5.2030484616E7,31727.0
1998,true,[81/81],mutationKemp3,0.003227457000039398,4,45,5.2030484616E7,31727.0
1998,true,[81/81],interRaceX,5.412419806E7,21,100,1801764.5219999999,7258348.0
1999,true,[81/81],mutationKemp3,0.049663478568872745,15,100,5.1806360725E7,31727.0
1999,true,[81/81],mutationKemp3,0.006266261130860151,4,58,5.1806360725E7,31727.0
1999,true,[81/81],interRaceX,5.369067137E7,20,100,5147262.162,7258348.0
2002,true,[81/81],interRaceX,0.0,0,100,5.160392720900001E7,31727.0
2002,true,[81/81],interRaceX,0.0,0,58,5.160392720900001E7,31727.0
2002,true,[81/81],interRaceX,3.764834399E7,14,100,1894843.7079999999,7258348.0
2003,true,[81/81],mutationKemp2,0.059153382925925355,29,100,5.1741288829E7,31727.0
2003,true,[81/81],mutationKemp2,0.02447065007484596,20,62,5.1741288829E7,31727.0
2003,true,[81/81],interRaceX,5.419622945E7,19,100,3686874.0740000005,7258348.0
2004,true,[81/81],RAkarma,0.005138621719420511,7,79,5.1625604405999996E7,31727.0
2004,true,[81/81],RAkarma,0.0018785087860539401,5,66,5.1625604430999994E7,31665.0
2004,true,[81/81],interRaceX,4.812659165E7,19,100,3687205.096,7258348.0
2005,true,[81/81],mutationGroupSwap,0.05714842366280209,8,100,5.1741313923E7,31665.0
2005,true,[81/81],mutationGroupSwap,0.0,0,64,5.1741313923E7,31665.0
2005,true,[81/81],interRaceX,5.35459503E7,17,100,2177031.573,7258348.0
2006,true,[81/81],mutationGroupSwap,0.043818632660295405,3,100,5.1893133555E7,31665.0
2006,true,[81/81],mutationGroupSwap,0.0,0,54,5.1893133555E7,31665.0
2006,true,[81/81],interRaceX,5.40521422E7,21,100,2380067.275,7258348.0
